date,trend_signal,vol,prob,close
2016-02-09,0.0,57.9112948187,0.0654977876539,3947.8
2016-02-10,0.0,56.1301173969,0.101920020185,3966.28
2016-02-11,0.0,53.4330780217,0.0874509671294,3962.22
2016-02-12,0.0,47.5784497595,0.10368622282,4019.19
2016-02-16,0.0,53.2763278069,0.118615653999,4104.33
2016-02-17,1.0,56.6267000592,0.210221012655,4199.1
2016-02-18,1.0,48.9647662916,0.227204809474,4151.49
2016-02-19,1.0,46.0573124716,0.20615585387,4164.09
2016-02-22,1.0,50.0271380875,0.236549499764,4231.27
2016-02-23,1.0,50.3704521257,0.174241635454,4162.54
2016-02-24,1.0,60.4874785825,0.199442796634,4200.66
2016-02-25,1.0,49.2045821267,0.227561454263,4241.06
2016-02-26,1.0,44.8254319632,0.181382239269,4235.62
2016-02-29,1.0,48.0976661782,0.181809570178,4201.12
2016-03-01,1.0,58.1046115136,0.318176909316,4333.61
2016-03-02,1.0,41.5385462338,0.386547847489,4334.39
2016-03-03,1.0,42.3795000113,0.390314600768,4325.86
2016-03-04,1.0,46.1079017806,0.424699449767,4329.0
2016-03-07,1.0,46.9883367627,0.517824824563,4303.33
2016-03-08,1.0,45.0052698744,0.515226031396,4265.51
2016-03-09,1.0,41.6022386672,0.528653041245,4293.23
2016-03-10,1.0,57.0210733955,0.477974367671,4286.97
2016-03-11,1.0,50.5862115433,0.681720222307,4361.83
2016-03-14,1.0,40.579042676,0.607829816362,4367.33
2016-03-15,1.0,40.7391229688,0.735750617478,4367.08
2016-03-16,1.0,46.8346245858,0.759753346092,4404.2
2016-03-17,1.0,41.8217009358,0.765676629978,4400.26
2016-03-18,1.0,41.1065504517,0.768589629885,4410.83
2016-03-21,1.0,40.468644652,0.68685081037,4426.98
2016-03-22,1.0,44.8512197779,0.757396829079,4437.62
2016-03-23,1.0,43.3190674046,0.691578829893,4402.56
2016-03-24,1.0,40.7763601393,0.799500110448,4405.53
2016-03-28,1.0,39.3234433711,0.744279658058,4398.07
2016-03-29,1.0,53.4674992546,0.721683917571,4467.72
2016-03-30,1.0,45.08038996,0.73594436468,4490.88
2016-03-31,1.0,39.6380379639,0.823363057602,4483.66
2016-04-01,1.0,52.2438170509,0.87135468061,4532.08
2016-04-04,1.0,40.4235942801,0.860816763612,4511.7
2016-04-05,1.0,44.2654684561,0.944743987548,4470.75
2016-04-06,1.0,50.3428265015,0.981925623565,4543.78
2016-04-07,1.0,52.6101808167,0.968726095206,4475.29
2016-04-08,1.0,46.2920575964,0.963615283598,4474.93
2016-04-11,1.0,46.5554522111,0.960148624402,4458.71
2016-04-12,1.0,49.0649054448,0.954213454795,4496.04
2016-04-13,1.0,47.9682868377,0.94679304345,4554.72
2016-04-14,1.0,39.8751635457,0.910290961626,4554.62
2016-04-15,1.0,39.8683297691,0.935036812494,4543.16
2016-04-18,1.0,42.4856569777,0.940076043002,4569.32
2016-04-19,1.0,46.7438123908,0.888500640272,4540.96
2016-04-20,1.0,42.2195542965,0.940627397178,4540.44
2016-04-21,1.0,41.6970120442,0.92143453873,4540.8
2016-04-22,1.0,56.4000816006,0.830589830758,4474.19
2016-04-25,1.0,38.607455668,0.836222895581,4474.13
2016-04-26,1.0,45.1564704623,0.852317111393,4452.97
2016-04-27,1.0,49.9401273603,0.661034976814,4416.63
2016-04-28,1.0,54.4328386955,0.563656712338,4363.99
2016-04-29,1.0,48.4983223934,0.537878786844,4341.3
2016-05-02,1.0,45.4570820202,0.602490709811,4381.3
2016-05-03,1.0,45.2862868811,0.577546714065,4341.39
2016-05-04,1.0,42.7366750302,0.593408092851,4312.01
2016-05-05,1.0,41.174203002,0.539338706232,4309.48
2016-05-06,1.0,44.5448844846,0.587491765742,4330.17
2016-05-09,0.0,40.8883288309,0.469777060597,4341.23
2016-05-10,0.0,47.9010120606,0.572413455992,4402.04
2016-05-11,0.0,44.3530464421,0.49887508509,4361.03
2016-05-12,0.0,48.3760198551,0.399329672022,4342.81
2016-05-13,0.0,43.9553274782,0.377868096921,4326.53
2016-05-16,0.0,49.3070673294,0.457007304573,4380.48
2016-05-17,0.0,50.3281464142,0.337005986187,4322.56
2016-05-18,0.0,46.0843642135,0.345602786587,4338.23
2016-05-19,0.0,45.753517688,0.363422906945,4315.58
2016-05-20,0.0,48.1543893054,0.439375567384,4362.9
2016-05-23,1.0,40.2077839793,0.438694233378,4355.1
2016-05-24,1.0,54.9398461778,0.47331254478,4444.3
2016-05-25,1.0,43.6297827589,0.487917297227,4476.43
2016-05-26,1.0,39.1963976521,0.517573097597,4487.96
2016-05-27,1.0,39.3724211826,0.479566147236,4512.54
2016-05-31,1.0,40.4396464426,0.53002875078,4523.89
2016-06-01,1.0,40.0933136977,0.589916600355,4520.07
2016-06-02,1.0,43.6521948998,0.488975491828,4531.35
2016-06-03,1.0,45.2631604017,0.57054841879,4509.79
2016-06-06,1.0,39.9584735583,0.594992481269,4523.63
2016-06-07,1.0,38.7452811897,0.605163753585,4513.09
2016-06-08,1.0,39.4076819666,0.553455421897,4520.63
2016-06-09,1.0,38.4155178287,0.431503458583,4512.69
2016-06-10,1.0,49.4146509201,0.343977929752,4461.05
2016-06-13,1.0,42.6073579499,0.301977902989,4422.76
2016-06-14,1.0,44.3836151961,0.264300500643,4424.91
2016-06-15,1.0,40.776373165,0.281742195052,4409.51
2016-06-16,1.0,49.9693169836,0.30659501837,4424.23
2016-06-17,0.0,48.4031969957,0.236090087301,4374.38
2016-06-20,0.0,51.1725290062,0.374163467854,4400.16
2016-06-21,0.0,37.6742387725,0.398233085487,4413.4
2016-06-22,0.0,42.8181972587,0.420035193713,4404.73
2016-06-23,0.0,49.3181572778,0.60012804937,4467.48
2016-06-24,0.0,86.9657545661,0.400002973905,4285.7
2016-06-27,0.0,61.6785468893,0.322259750975,4201.05
2016-06-28,0.0,57.1160120939,0.39424120513,4290.47
2016-06-29,0.0,55.0682906926,0.543782922574,4364.74
2016-06-30,0.0,47.83106854,0.645279189029,4417.7
2016-07-01,0.0,43.1236322503,0.670906078287,4437.44
2016-07-05,1.0,45.705078475,0.614542667606,4410.75
2016-07-06,1.0,51.6612156877,0.640901361612,4444.7
2016-07-07,1.0,39.614605568,0.586030452853,4459.58
2016-07-08,1.0,51.3739941174,0.711624563857,4528.36
2016-07-11,1.0,43.1247133966,0.756998645446,4554.71
2016-07-12,1.0,40.869177887,0.793500768456,4577.61
2016-07-13,1.0,38.306421876,0.731574012821,4565.77
2016-07-14,1.0,42.6360357611,0.819418606463,4596.49
2016-07-15,1.0,39.3505768676,0.799786036529,4589.83
2016-07-18,1.0,42.4590771032,0.843527464714,4619.68
2016-07-19,1.0,38.6385710125,0.790621907689,4603.28
2016-07-20,1.0,49.8213243167,0.839298799608,4657.2
2016-07-21,1.0,41.9536852887,0.757028956704,4647.02
2016-07-22,1.0,41.9591526788,0.742987618265,4666.07
2016-07-25,1.0,36.5886062931,0.730368031815,4665.93
2016-07-26,1.0,43.1997762312,0.710009697261,4672.11
2016-07-27,1.0,44.6410209867,0.729755586135,4702.88
2016-07-28,1.0,40.4594786773,0.75262064101,4721.41
2016-07-29,1.0,39.8673498068,0.749703858629,4730.23
2016-08-01,1.0,43.1003888353,0.795740012379,4756.04
2016-08-02,1.0,51.271743522,0.74543456323,4719.21
2016-08-03,1.0,38.3893549678,0.771062255908,4734.33
2016-08-04,1.0,40.7106027646,0.772528029955,4743.81
2016-08-05,1.0,48.2391658397,0.81938295829,4791.21
2016-08-08,1.0,38.9592335721,0.859726126204,4784.74
2016-08-09,1.0,39.7444911861,0.895217843113,4795.75
2016-08-10,1.0,40.2699512133,0.886228365682,4783.39
2016-08-11,1.0,40.8832899587,0.907188958924,4803.31
2016-08-12,1.0,37.1295229516,0.900754304728,4807.08
2016-08-15,1.0,41.1709937521,0.938936583674,4827.12
2016-08-16,1.0,41.0443490704,0.912230323154,4797.19
2016-08-17,1.0,42.3323827919,0.909133915475,4805.45
2016-08-18,1.0,38.2187169182,0.915802310001,4808.68
2016-08-19,1.0,41.0281082602,0.880167664256,4806.14
2016-08-22,1.0,40.0611785353,0.992869535041,4808.56
2016-08-23,1.0,40.5795947796,0.999483046501,4818.48
2016-08-24,1.0,47.1506529615,0.997970086983,4783.49
2016-08-25,1.0,39.6764106103,0.995569270102,4775.43
2016-08-26,1.0,49.2103323594,0.992833828457,4783.69
2016-08-29,1.0,38.6258253915,0.991175138276,4791.09
2016-08-30,1.0,43.453751817,0.993802800454,4775.99
2016-08-31,1.0,39.7897778101,0.988567289451,4771.05
2016-09-01,1.0,43.7189661169,0.988036786032,4783.94
2016-09-02,1.0,42.9826687144,0.98263288224,4798.74
2016-09-06,1.0,42.2213518458,0.983154254094,4829.51
2016-09-07,1.0,40.3349608407,0.976424060156,4831.86
2016-09-08,1.0,44.6646221172,0.966398770022,4804.0
2016-09-09,1.0,68.0257855478,0.691874509748,4681.53
2016-09-12,1.0,65.9708428402,0.819431049438,4764.65
2016-09-13,1.0,50.8182819426,0.705715252714,4722.84
2016-09-14,1.0,46.4060522271,0.7700934139,4746.06
2016-09-15,1.0,55.6217571117,0.789985935261,4819.9
2016-09-16,1.0,40.6722073182,0.802064859776,4818.05
2016-09-19,1.0,48.8730885103,0.741730301433,4796.07
2016-09-20,1.0,40.8947918559,0.755694888134,4805.22
2016-09-21,1.0,50.3393920835,0.808180452594,4853.75
2016-09-22,1.0,44.870310509,0.814216587513,4891.36
2016-09-23,1.0,43.8143192329,0.743034318356,4858.91
2016-09-26,1.0,46.3826338594,0.660950673384,4817.17
2016-09-27,1.0,49.4306324232,0.695036093241,4866.71
2016-09-28,1.0,40.8528922325,0.764951156621,4875.27
2016-09-29,1.0,49.4252175477,0.685795944405,4838.3
2016-09-30,1.0,47.8208598176,0.725186137612,4875.7
2016-10-03,1.0,40.0330593289,0.639491793504,4866.63
2016-10-04,1.0,47.6292658463,0.638510039119,4859.47
2016-10-05,1.0,42.4711347162,0.649884636455,4877.75
2016-10-06,1.0,42.6623840906,0.664220132832,4873.92
2016-10-07,1.0,45.9580436174,0.615746881512,4864.52
2016-10-10,1.0,44.9081517001,0.656654157859,4893.77
2016-10-11,1.0,59.2411909047,0.500697425364,4821.91
2016-10-12,1.0,41.8932089273,0.547475799965,4819.63
2016-10-13,1.0,50.5113367737,0.505407140204,4803.1
2016-10-14,1.0,45.6212092528,0.509081512623,4808.49
2016-10-17,1.0,40.2856267154,0.492479875055,4796.17
2016-10-18,1.0,51.9942727787,0.561120726847,4839.72
2016-10-19,1.0,37.454259206,0.53963608703,4836.61
2016-10-20,1.0,43.9433030292,0.591706734793,4832.71
2016-10-21,1.0,42.3556264405,0.635324832427,4851.86
2016-10-24,1.0,50.9412781502,0.704920529795,4909.97
2016-10-25,1.0,41.0032910431,0.667254902562,4891.45
2016-10-26,1.0,46.7282334447,0.64353422749,4860.59
2016-10-27,1.0,49.6102547241,0.613944324978,4836.45
2016-10-28,1.0,49.893120028,0.544660601907,4805.59
2016-10-31,1.0,39.6075055625,0.514010305782,4801.27
2016-11-01,1.0,60.2772595224,0.4102603412,4766.94
2016-11-02,0.0,50.9974466104,0.347007408014,4726.91
2016-11-03,0.0,52.1547581232,0.319014039016,4679.1
2016-11-04,0.0,49.1491815693,0.470303903894,4660.46
2016-11-07,0.0,72.5740630888,0.524786149022,4773.73
2016-11-08,0.0,55.2596189904,0.645878796481,4804.92
2016-11-09,0.0,61.799131033,0.640742244536,4825.18
2016-11-10,0.0,89.8365038144,0.387714321732,4747.03
2016-11-11,-1.0,48.2422057851,0.398821587415,4751.95
2016-11-14,-1.0,57.8132356253,0.355678630478,4702.04
2016-11-15,-1.0,58.2951182072,0.444830152546,4764.47
2016-11-16,-1.0,49.6912168515,0.411497904139,4792.27
2016-11-17,-1.0,47.4131458954,0.406892056767,4826.59
2016-11-18,-1.0,44.356045503,0.427749339315,4808.04
2016-11-21,0.0,51.0883595924,0.576546632821,4859.0
2016-11-22,0.0,40.3901213842,0.521231221326,4873.84
2016-11-23,0.0,46.4086133217,0.474922797939,4853.86
2016-11-25,0.0,37.5680842536,0.561454363351,4870.02
2016-11-28,1.0,40.83157734,0.478532145647,4857.02
2016-11-29,1.0,49.1359856789,0.520357636318,4873.21
2016-11-30,0.0,57.8191926893,0.431760173153,4810.81
2016-12-01,0.0,64.2786155423,0.297066562767,4734.1
2016-12-02,0.0,45.3018109671,0.309523671314,4739.37
2016-12-05,0.0,52.3907849616,0.380349397761,4778.14
2016-12-06,0.0,41.3806163898,0.353060084894,4788.67
2016-12-07,0.0,65.4581876996,0.55634950434,4851.94
2016-12-08,0.0,41.159038751,0.570806158342,4859.19
2016-12-09,1.0,45.6875060237,0.648323576273,4895.9
2016-12-12,1.0,47.126378987,0.609170462559,4874.3
2016-12-13,1.0,64.6970260947,0.706783635904,4935.84
2016-12-14,1.0,48.2511367703,0.629577551994,4921.22
2016-12-15,1.0,46.5118442291,0.650737250123,4933.41
2016-12-16,1.0,49.5501136592,0.630305209896,4914.86
2016-12-19,1.0,50.9415573237,0.63100560428,4934.85
2016-12-20,1.0,41.3186576896,0.575693477599,4953.8
2016-12-21,1.0,38.4316009559,0.596063523,4948.9
2016-12-22,1.0,43.3561636539,0.620896335685,4934.39
2016-12-23,1.0,37.7396762581,0.664302252433,4940.02
2016-12-27,1.0,51.5615693712,0.740565870105,4965.81
2016-12-28,1.0,53.2138546674,0.693364005951,4926.29
2016-12-29,1.0,42.9812071105,0.730506596313,4918.28
2016-12-30,0.0,59.8790610448,0.711422136978,4863.62
2017-01-03,0.0,48.2628960834,0.824719047732,4911.33
2017-01-04,0.0,44.0662148685,0.865854879246,4937.2
2017-01-05,0.0,43.7686939045,0.800611451842,4964.95
2017-01-06,0.0,55.7413009989,0.810343724357,5007.08
2017-01-09,1.0,41.2468216661,0.80685568897,5024.9
2017-01-10,1.0,44.14906266,0.908657873994,5035.17
2017-01-11,1.0,45.7777063747,0.915311491978,5050.21
2017-01-12,1.0,52.7741825425,0.947427324077,5041.43
2017-01-13,1.0,40.9736499075,0.927576822684,5059.51
2017-01-17,1.0,42.7988578868,0.894881167523,5044.65
2017-01-18,1.0,38.4942401536,0.874544456485,5055.85
2017-01-19,1.0,45.7680395033,0.889837966587,5051.17
2017-01-20,1.0,45.0847437814,0.854785641997,5063.2
2017-01-23,1.0,46.1290360186,0.840072396972,5065.7
2017-01-24,1.0,48.0721308259,0.897349064611,5101.06
2017-01-25,1.0,51.9403965379,0.918651263716,5151.47
2017-01-26,1.0,38.8846239087,0.932247782975,5156.92
2017-01-27,1.0,40.1451060572,0.928682419702,5168.06
2017-01-30,1.0,59.0840757273,0.951403607042,5129.33
2017-01-31,1.0,48.3478215814,0.986807027556,5116.77
2017-02-01,1.0,44.5755135417,0.990694887417,5152.69
2017-02-02,1.0,44.7220320679,0.983777129439,5147.7
2017-02-03,1.0,38.4212155939,0.984288954195,5161.6
2017-02-06,1.0,39.2822340835,0.973722432542,5167.96
2017-02-07,1.0,42.7034970253,0.976838474335,5185.88
2017-02-08,1.0,44.396802861,0.968933895184,5196.58
2017-02-09,1.0,41.6209191084,0.98297567643,5212.16
2017-02-10,1.0,40.332356821,0.974493302764,5226.69
2017-02-13,1.0,45.9002302179,0.987218176915,5256.82
2017-02-14,1.0,44.6141855372,0.987440677435,5271.07
2017-02-15,1.0,47.6855342344,0.994783787307,5302.39
2017-02-16,1.0,43.4056753953,0.992341684622,5300.64
2017-02-17,1.0,44.955030862,0.99269540473,5324.72
2017-02-21,1.0,43.1095381892,0.995631791323,5350.73
2017-02-22,1.0,39.3396505504,0.997051594408,5352.13
2017-02-23,1.0,51.2904110268,0.994718533136,5332.37
2017-02-24,1.0,47.5933307955,0.993346255157,5343.31
2017-02-27,1.0,42.1551555639,0.998198857913,5347.55
2017-02-28,1.0,44.2841992567,0.997701580608,5330.31
2017-03-01,1.0,49.2320357278,0.999910312936,5390.99
2017-03-02,1.0,46.2174576032,0.99946760159,5363.26
2017-03-03,1.0,43.6699486316,0.999277338876,5373.48
2017-03-06,1.0,46.1000794776,0.998134082376,5360.31
2017-03-07,1.0,44.9089461614,0.99553480665,5351.28
2017-03-08,1.0,43.0325782427,0.994635683567,5359.8
2017-03-09,1.0,46.0887239059,0.993842923317,5363.77
2017-03-10,1.0,44.6621266434,0.994381833791,5385.9
2017-03-13,1.0,37.97179544,0.996319666186,5394.57
2017-03-14,1.0,45.9397399833,0.992721501466,5382.17
2017-03-15,1.0,52.9025498599,0.99723292992,5416.25
2017-03-16,1.0,42.0000051579,0.996040060361,5412.08
2017-03-17,1.0,38.7937451791,0.99620495714,5408.76
2017-03-20,1.0,42.8699440073,0.995531404866,5413.31
2017-03-21,1.0,76.8559644838,0.956390205459,5332.53
2017-03-22,1.0,50.3601625825,0.955574093828,5367.55
2017-03-23,1.0,43.9431746274,0.913029847249,5355.14
2017-03-24,1.0,50.8315486177,0.916125328131,5364.0
2017-03-27,1.0,59.1586699672,0.914906118966,5374.27
2017-03-28,1.0,55.8545048186,0.970333320007,5407.21
2017-03-29,1.0,43.4978620414,0.983022014399,5430.27
2017-03-30,1.0,40.727972203,0.976375006211,5439.74
2017-03-31,1.0,41.8833079545,0.977095076064,5436.23
2017-04-03,1.0,52.4182655602,0.969574426365,5432.2
2017-04-04,1.0,42.7928621593,0.970233098652,5440.41
2017-04-05,1.0,60.37072895,0.94484781816,5418.52
2017-04-06,1.0,43.2460890979,0.9382759983,5420.88
2017-04-07,1.0,46.0437594049,0.922253295363,5418.37
2017-04-10,1.0,46.910602713,0.910903409272,5421.68
2017-04-11,1.0,59.1163406349,0.837649104634,5398.4
2017-04-12,1.0,43.8997296619,0.768769594508,5377.03
2017-04-13,1.0,51.3109050198,0.642261284157,5353.59
2017-04-17,1.0,51.5075232342,0.744457704743,5399.2
2017-04-18,1.0,43.2552932263,0.675261547643,5391.66
2017-04-19,1.0,48.6828559691,0.632668978765,5399.64
2017-04-20,1.0,56.4896671725,0.724318211947,5443.53
2017-04-21,1.0,40.0933677611,0.764216485395,5442.05
2017-04-24,1.0,63.5568571667,0.838519417543,5508.03
2017-04-25,1.0,53.6322386814,0.87855087899,5548.19
2017-04-26,1.0,42.5878239743,0.891638607597,5541.09
2017-04-27,1.0,45.4577061204,0.865102642929,5571.28
2017-04-28,1.0,43.845539236,0.914494144146,5583.53
2017-05-01,1.0,49.1476700216,0.937208216294,5629.63
2017-05-02,1.0,39.6464480681,0.955485306344,5644.07
2017-05-03,1.0,47.200720634,0.949137155628,5625.16
2017-05-04,1.0,43.2719102606,0.944326129224,5626.32
2017-05-05,1.0,42.9083155651,0.953007398482,5646.09
2017-05-08,1.0,40.4507081341,0.947804159517,5659.07
2017-05-09,1.0,45.5769509871,0.953133978653,5678.31
2017-05-10,1.0,40.9577894489,0.962327763323,5681.68
2017-05-11,1.0,51.1641323295,0.939906366164,5674.22
2017-05-12,1.0,37.904509709,0.95075915586,5686.81
2017-05-15,1.0,41.6711811676,0.961714041463,5704.48
2017-05-16,1.0,42.5034031071,0.967878100333,5724.44
2017-05-17,1.0,95.0785415379,0.894006850991,5580.55
2017-05-18,1.0,64.2082436287,0.8999974244,5626.31
2017-05-19,1.0,52.1968742794,0.927954363756,5651.56
2017-05-22,1.0,53.1021992032,0.946102609406,5699.4
2017-05-23,1.0,43.0747405515,0.94259092157,5703.35
2017-05-24,1.0,44.310258953,0.939111444485,5730.3
2017-05-25,1.0,58.8924419254,0.948376807421,5778.37
2017-05-26,1.0,39.5896833518,0.948337178698,5788.36
2017-05-30,1.0,39.6954469164,0.953026807616,5794.63
2017-05-31,1.0,53.5710117585,0.952297180345,5788.8
2017-06-01,1.0,47.4609709509,0.959359441549,5816.51
2017-06-02,1.0,59.6797750016,0.98119200536,5881.46
2017-06-05,1.0,39.2375763674,0.979929028559,5878.12
2017-06-06,1.0,49.9234866137,0.975016634726,5856.77
2017-06-07,1.0,47.586457586,0.978802369264,5877.59
2017-06-08,1.0,49.858530761,0.9857258142,5885.3
2017-06-09,1.0,123.09834544,0.921429289101,5741.94
2017-06-12,1.0,73.6756728805,0.915702350743,5708.18
2017-06-13,1.0,52.9503481712,0.91344642928,5751.82
2017-06-14,1.0,67.2966832517,0.902237506899,5727.07
2017-06-15,1.0,67.3040831846,0.876895030434,5700.89
2017-06-16,1.0,49.7675336741,0.822969643816,5681.48
2017-06-19,1.0,67.9173888538,0.886121971032,5772.22
2017-06-20,1.0,50.6860742211,0.791996528994,5726.31
2017-06-21,1.0,54.7590761661,0.804235635299,5782.39
2017-06-22,1.0,46.0822877423,0.809016236809,5779.87
2017-06-23,1.0,51.8239723999,0.801686428337,5803.11
2017-06-26,1.0,62.0753448204,0.761543900276,5777.59
2017-06-27,1.0,71.8882904113,0.566201373476,5671.6
2017-06-28,1.0,68.6967767162,0.647027613645,5753.03
2017-06-29,1.0,87.9206779534,0.54539828706,5653.02
2017-06-30,1.0,49.3455909052,0.536481105003,5646.92
2017-07-03,0.0,66.2978417998,0.451037850603,5596.96
2017-07-05,0.0,58.3063970617,0.498971004863,5648.82
2017-07-06,0.0,58.0064060907,0.415917421751,5597.9
2017-07-07,0.0,59.9925869469,0.482122670851,5656.47
2017-07-10,0.0,54.1273833502,0.534760774322,5694.15
2017-07-11,0.0,51.4074989874,0.538224488534,5709.8
2017-07-12,1.0,59.9234533518,0.594902006238,5778.95
2017-07-13,1.0,44.0065311129,0.588638009017,5793.36
2017-07-14,1.0,51.6574232923,0.796120921639,5838.08
2017-07-17,1.0,44.297335621,0.756189927243,5839.74
2017-07-18,1.0,55.4519379359,0.76865820214,5880.1
2017-07-19,1.0,48.454010727,0.756937865793,5916.16
2017-07-20,1.0,46.238444544,0.757844258743,5921.22
2017-07-21,1.0,44.6205687818,0.731519315793,5921.52
2017-07-24,1.0,46.9046505775,0.702556476098,5941.37
2017-07-25,1.0,43.7425240103,0.679893545705,5930.65
2017-07-26,1.0,42.0288423353,0.694423911139,5950.73
2017-07-27,1.0,84.3802296364,0.663340087181,5917.03
2017-07-28,1.0,50.8410203109,0.62232830494,5908.92
2017-07-31,1.0,54.5969546616,0.50907621201,5880.33
2017-08-01,1.0,42.5028862149,0.531677690731,5895.17
2017-08-02,1.0,59.991224722,0.581477730656,5914.23
2017-08-03,1.0,46.8153793755,0.527415818047,5891.2
2017-08-04,1.0,46.0988299525,0.528631645947,5899.91
2017-08-07,1.0,46.5196407112,0.758563179646,5934.73
2017-08-08,1.0,55.176337706,0.788106910282,5926.35
2017-08-09,1.0,54.2837203336,0.733757126664,5919.39
2017-08-10,1.0,79.4159500896,0.589672304396,5788.19
2017-08-11,1.0,53.8118140988,0.674644576341,5831.53
2017-08-14,1.0,62.1887651666,0.771763757886,5908.17
2017-08-15,1.0,42.6718184131,0.680995514109,5907.73
2017-08-16,1.0,49.1653054721,0.74639904964,5917.42
2017-08-17,1.0,73.8162742373,0.528077854767,5796.32
2017-08-18,1.0,54.0710966897,0.52445651846,5790.91
2017-08-21,0.0,51.8099112443,0.489645562705,5786.54
2017-08-22,0.0,64.3944876618,0.624871544934,5873.33
2017-08-23,0.0,44.8496788378,0.729798382018,5851.78
2017-08-24,0.0,56.5855306284,0.617081093238,5834.44
2017-08-25,0.0,52.2197612589,0.737361542576,5822.53
2017-08-28,0.0,44.3999020114,0.761897448759,5838.08
2017-08-29,0.0,63.5152760624,0.840738521422,5862.14
2017-08-30,1.0,60.6247957852,0.85154546389,5932.9
2017-08-31,1.0,55.1946266467,0.923954818472,5988.6
2017-09-01,1.0,46.4708336593,0.892047328467,5987.9
2017-09-05,1.0,67.1845462856,0.812273277381,5932.73
2017-09-06,1.0,52.3677908297,0.814173499569,5951.13
2017-09-07,1.0,46.1320197644,0.76027600913,5964.31
2017-09-08,1.0,53.0115441103,0.677096327212,5913.37
2017-09-11,1.0,60.156655771,0.701524014981,5980.53
2017-09-12,1.0,45.5134113413,0.717418276609,5995.64
2017-09-13,1.0,43.7452596375,0.679186487559,6004.38
2017-09-14,1.0,47.0530820517,0.583264048209,5968.82
2017-09-15,1.0,51.2554000896,0.602405779012,5988.0
2017-09-18,1.0,50.6700787056,0.592574468304,5981.12
2017-09-19,1.0,42.9482816888,0.578851346193,5991.08
2017-09-20,1.0,56.0830507569,0.569539406537,5973.6
2017-09-21,0.0,53.5064088909,0.486941863229,5934.91
2017-09-22,0.0,42.5747233665,0.530832446733,5932.32
2017-09-25,0.0,65.3918306045,0.451594478916,5867.35
2017-09-26,0.0,49.2056694022,0.510751854985,5881.34
2017-09-27,0.0,59.7738664759,0.56741101672,5937.79
2017-09-28,0.0,44.0498788824,0.535202150422,5933.07
2017-09-29,0.0,50.5731949017,0.626516700256,5979.3
2017-10-02,0.0,50.5544403589,0.618603515839,5981.92
2017-10-03,0.0,41.3431232787,0.590426836731,5995.06
2017-10-04,1.0,45.2103288949,0.606468115192,5998.84
2017-10-05,1.0,54.3762894617,0.68503521135,6057.14
2017-10-06,1.0,43.0239957692,0.856653568147,6064.57
2017-10-09,1.0,43.0324154554,0.812248096944,6058.53
2017-10-10,1.0,49.877813637,0.737369812769,6063.52
2017-10-11,1.0,43.7729873933,0.759586135619,6081.25
2017-10-12,1.0,43.9815702352,0.73297397999,6069.99
2017-10-13,1.0,43.9552119242,0.915554598554,6092.45
2017-10-16,1.0,41.564960069,0.932729047402,6114.53
2017-10-17,1.0,40.0453196467,0.939900673814,6122.61
2017-10-18,1.0,41.5639951489,0.886346899523,6114.35
2017-10-19,1.0,55.3455743383,0.887102664324,6092.62
